Flow,FCO2,FO2,TimeMinRel,TimeMinAbs,rawTime
-27.96,0.00043,0.4962,-3,214.593,-180
-27.36,0.00042,0.4962,-2.99966666666667,214.593333333333,-179.98
-27.36,0.00042,0.4963,-2.99933333333333,214.593666666667,-179.96
-26.96,0.00041,0.4963,-2.999,214.594,-179.94
-26.98,0.00041,0.4964,-2.99866666666667,214.594333333333,-179.92
-26.48,0.0004,0.4964,-2.99833333333333,214.594666666667,-179.9
-26.33,0.00041,0.4964,-2.998,214.595,-179.88
-25.58,0.00041,0.4964,-2.99766666666667,214.595333333333,-179.86
-24.66,0.00042,0.4965,-2.99733333333333,214.595666666667,-179.84
-23.54,0.00042,0.4965,-2.997,214.596,-179.82
-22.62,0.00044,0.4964,-2.99666666666667,214.596333333333,-179.8
-21.73,0.00045,0.4963,-2.99633333333333,214.596666666667,-179.78
-20.77,0.00054,0.4957,-2.996,214.597,-179.76
-20.67,0.00063,0.4951,-2.99566666666667,214.597333333333,-179.74
-19.96,0.00079,0.4947,-2.99533333333333,214.597666666667,-179.72
-19.64,0.00095,0.4944,-2.995,214.598,-179.7
-19.23,0.00184,0.4936,-2.99466666666667,214.598333333333,-179.68
-18.72,0.00273,0.4929,-2.99433333333333,214.598666666667,-179.66
-18.63,0.00341,0.4921,-2.994,214.599,-179.64
-18.46,0.00409,0.4914,-2.99366666666667,214.599333333333,-179.62
-18.35,0.00502,0.4905,-2.99333333333333,214.599666666667,-179.6
-18.17,0.00594,0.4897,-2.993,214.6,-179.58
-18.04,0.0071,0.4887,-2.99266666666667,214.600333333333,-179.56
-17.88,0.00826,0.4877,-2.99233333333333,214.600666666667,-179.54
-17.53,0.00959,0.4862,-2.992,214.601,-179.52
-16.95,0.01092,0.4847,-2.99166666666667,214.601333333333,-179.5
-16.52,0.01231,0.4836,-2.99133333333333,214.601666666667,-179.48
-16.65,0.01369,0.4825,-2.991,214.602,-179.46
-16.52,0.01505,0.4813,-2.99066666666667,214.602333333333,-179.44
-16.17,0.0164,0.4802,-2.99033333333333,214.602666666667,-179.42
-16.03,0.01766,0.4793,-2.99,214.603,-179.4
-16,0.01891,0.4785,-2.98966666666667,214.603333333333,-179.38
-16.13,0.02002,0.4773,-2.98933333333333,214.603666666667,-179.36
-16,0.02112,0.4762,-2.989,214.604,-179.34
-16.1,0.02212,0.4753,-2.98866666666667,214.604333333333,-179.32
-15.94,0.02311,0.4743,-2.98833333333333,214.604666666667,-179.3
-15.64,0.02396,0.4738,-2.988,214.605,-179.28
-15.61,0.0248,0.4733,-2.98766666666667,214.605333333333,-179.26
-15.43,0.02547,0.4723,-2.98733333333333,214.605666666667,-179.24
-15.4,0.02613,0.4713,-2.987,214.606,-179.22
-14.84,0.02666,0.4707,-2.98666666666667,214.606333333333,-179.2
-14.31,0.02718,0.47,-2.98633333333333,214.606666666667,-179.18
-14.04,0.02767,0.4694,-2.986,214.607,-179.16
-13.46,0.02816,0.4688,-2.98566666666667,214.607333333333,-179.14
-13.32,0.02866,0.4684,-2.98533333333333,214.607666666667,-179.12
-13.13,0.02915,0.468,-2.985,214.608,-179.1
-13.23,0.02958,0.4675,-2.98466666666667,214.608333333333,-179.08
-13.36,0.03,0.467,-2.98433333333333,214.608666666667,-179.06
-13.18,0.03019,0.4664,-2.984,214.609,-179.04
-13.15,0.03038,0.4658,-2.98366666666667,214.609333333333,-179.02
-13.31,0.03071,0.4653,-2.98333333333333,214.609666666667,-179
-13.46,0.03104,0.4648,-2.983,214.61,-178.98
-13.7,0.03141,0.4642,-2.98266666666667,214.610333333333,-178.96
-14.09,0.03178,0.4635,-2.98233333333333,214.610666666667,-178.94
-14.28,0.03216,0.4632,-2.982,214.611,-178.92
-14.69,0.03254,0.4628,-2.98166666666667,214.611333333333,-178.9
-14.89,0.03295,0.4625,-2.98133333333333,214.611666666667,-178.88
-14.86,0.03335,0.4623,-2.981,214.612,-178.86
-14.83,0.0337,0.4618,-2.98066666666667,214.612333333333,-178.84
-14.8,0.03405,0.4613,-2.98033333333333,214.612666666667,-178.82
-14.89,0.03438,0.461,-2.98,214.613,-178.8
-14.61,0.0347,0.4608,-2.97966666666667,214.613333333333,-178.78
-14.56,0.03502,0.4607,-2.97933333333333,214.613666666667,-178.76
-14.39,0.03533,0.4607,-2.979,214.614,-178.74
-14.2,0.03563,0.4602,-2.97866666666667,214.614333333333,-178.72
-13.68,0.03592,0.4597,-2.97833333333333,214.614666666667,-178.7
-13.68,0.03621,0.4597,-2.978,214.615,-178.68
-13.46,0.03649,0.4597,-2.97766666666667,214.615333333333,-178.66
-13.29,0.03673,0.4592,-2.97733333333333,214.615666666667,-178.64
