Time,flow,pao,peso,pgastric,vol,ptp,ModifiedFlow,ModifiedPao,ModifiedPeso,TimeMinRel,TimeMinAbs
0,5.219,175.774,-1.659,0.006,2.75,174.118,-8.42999999999999,7.52599999999999,-1.659,0,108.656333333333
0.01,5.223,175.791,-1.737,0.006,2.75,174.057,-8.31,7.509,-1.737,0.000166666666666667,108.6565
0.02,5.228,175.836,-1.816,0.006,2.75,174.026,-8.16000000000001,7.46399999999998,-1.816,0.000333333333333333,108.656666666667
0.03,5.234,175.869,-1.891,0.008,2.75,173.981,-7.98,7.43099999999999,-1.891,0.0005,108.656833333333
0.04,5.239,175.92,-1.972,0.006,2.75,173.95,-7.83,7.38000000000001,-1.972,0.000666666666666667,108.657
0.05,5.245,175.967,-2.051,0.006,2.75,173.919,-7.65,7.33299999999998,-2.051,0.000833333333333333,108.657166666667
0.06,5.25,176.004,-2.12,0.006,2.75,173.886,-7.5,7.296,-2.12,0.001,108.657333333333
0.07,5.256,176.032,-2.188,0.008,2.75,173.847,-7.31999999999999,7.26799999999998,-2.188,0.00116666666666667,108.6575
0.08,5.262,176.062,-2.252,0.008,2.75,173.813,-7.14000000000001,7.23799999999998,-2.252,0.00133333333333333,108.657666666667
0.09,5.269,176.104,-2.325,0.008,2.75,173.782,-6.93,7.19599999999998,-2.325,0.0015,108.657833333333
0.1,5.275,176.138,-2.395,0.008,2.75,173.746,-6.74999999999999,7.16199999999999,-2.395,0.00166666666666667,108.658
0.11,5.281,176.169,-2.459,0.008,2.75,173.712,-6.57000000000001,7.13099999999998,-2.459,0.00183333333333333,108.658166666667
0.12,5.287,176.171,-2.529,0.006,2.75,173.645,-6.39,7.129,-2.529,0.002,108.658333333333
0.13,5.292,176.199,-2.607,0.006,2.75,173.595,-6.24000000000001,7.10099999999998,-2.607,0.00216666666666667,108.6585
0.14,5.297,176.222,-2.728,0.006,2.75,173.497,-6.09000000000001,7.07799999999999,-2.728,0.00233333333333333,108.658666666667
