Flow,FCO2,FO2,TimeMinRel,TimeMinAbs,rawTime
-2.19,0.0495,0.3902,-3,47.6513333333333,-180
-2.25,0.04952,0.3902,-2.99966666666667,47.6516666666667,-179.98
-2.36,0.04953,0.3902,-2.99933333333333,47.652,-179.96
-2.36,0.04953,0.3901,-2.999,47.6523333333333,-179.94
-2.25,0.04955,0.3901,-2.99866666666667,47.6526666666667,-179.92
-2.19,0.04956,0.3901,-2.99833333333333,47.653,-179.9
-1.19,0.04958,0.3901,-2.998,47.6533333333333,-179.88
-1.68,0.0496,0.3901,-2.99766666666667,47.6536666666667,-179.86
-2.19,0.04962,0.3901,-2.99733333333333,47.654,-179.84
-1.96,0.04963,0.39,-2.997,47.6543333333333,-179.82
-1.68,0.04964,0.39,-2.99666666666667,47.6546666666667,-179.8
-1.53,0.04964,0.39,-2.99633333333333,47.655,-179.78
-0.89,0.04964,0.39,-2.996,47.6553333333333,-179.76
-0.99,0.04964,0.39,-2.99566666666667,47.6556666666667,-179.74
-0.99,0.04965,0.39,-2.99533333333333,47.656,-179.72
-0.89,0.04965,0.39,-2.995,47.6563333333333,-179.7
-1.19,0.04965,0.3899,-2.99466666666667,47.6566666666667,-179.68
-1.28,0.04965,0.3899,-2.99433333333333,47.657,-179.66
-0.78,0.04965,0.3899,-2.994,47.6573333333333,-179.64
-1.09,0.04964,0.3899,-2.99366666666667,47.6576666666667,-179.62
-1.36,0.04963,0.3899,-2.99333333333333,47.658,-179.6
-1.36,0.04961,0.3899,-2.993,47.6583333333333,-179.58
-1.36,0.04961,0.3898,-2.99266666666667,47.6586666666667,-179.56
-1.28,0.0496,0.3898,-2.99233333333333,47.659,-179.54
-1.28,0.04961,0.3898,-2.992,47.6593333333333,-179.52
-1.28,0.04961,0.3898,-2.99166666666667,47.6596666666667,-179.5
-1.36,0.04963,0.3898,-2.99133333333333,47.66,-179.48
-1.68,0.04965,0.3897,-2.991,47.6603333333333,-179.46
-1.9,0.04968,0.3897,-2.99066666666667,47.6606666666667,-179.44
-2.25,0.0497,0.3897,-2.99033333333333,47.661,-179.42
-2.14,0.04972,0.3897,-2.99,47.6613333333333,-179.4
-2.36,0.04974,0.3897,-2.98966666666667,47.6616666666667,-179.38
